   4.5769687e+01;   4.0555111e+01;   4.7300872e+01;   6.0682532e+01;   5.1378790e+01;   6.4012541e+01;   6.7892778e+01;   5.2266204e+01;   4.0841603e+01;   7.2438973e+01;   5.4725588e+01;   5.8363787e+01;   6.0989474e+01;   5.5576547e+01;   4.2826780e+01;   4.8657302e+01;   4.1566550e+01;   3.1433077e+01;   4.6465780e+01;   6.6024235e+01;   6.5891236e+01;   6.0624609e+01;   6.2789792e+01;   7.7802329e+01;   8.2498284e+01;   9.7363310e+01;   8.1796547e+01;   9.5794657e+01;   7.5781574e+01;   6.7288154e+01;   5.1781169e+01;   5.3328440e+01;   5.8588412e+01;
   4.4485787e+01;   4.3987194e+01;   5.9469578e+01;   5.2734054e+01;   5.6161739e+01;   6.2485713e+01;   6.2067369e+01;   6.2066817e+01;   4.5516679e+01;   5.7426464e+01;   4.6625422e+01;   5.5376950e+01;   7.2274898e+01;   5.4584530e+01;   6.3444728e+01;   3.5043080e+01;   6.0468365e+01;   5.8803060e+01;   7.8419268e+01;   7.4397712e+01;   5.8628610e+01;   4.6553383e+01;   7.8498140e+01;   1.0089230e+02;   8.0524415e+01;   6.7593368e+01;   8.2121032e+01;   6.9616509e+01;   5.4834847e+01;   6.7442369e+01;   6.2779427e+01;   6.8629178e+01;   8.0697160e+01;
   3.4824555e+01;   3.1358048e+01;   4.9815981e+01;   3.8778032e+01;   2.4418725e+01;   4.3732860e+01;   5.0427613e+01;   3.9920347e+01;   7.4804862e+01;   5.3957363e+01;   4.2709478e+01;   4.7213683e+01;   6.4808519e+01;   6.3555825e+01;   3.7727691e+01;   4.0360729e+01;   4.8634211e+01;   3.8749622e+01;   5.5436371e+01;   7.2186723e+01;   4.9576430e+01;   4.6399452e+01;   5.6440937e+01;   6.7799952e+01;   7.7033691e+01;   8.5194879e+01;   7.3790999e+01;   8.0575297e+01;   8.0112023e+01;   7.9274721e+01;   8.5284356e+01;   6.1075111e+01;   7.4980910e+01;
   3.0357123e+01;   4.1272232e+01;   3.9491076e+01;   1.3366793e+01;   2.7769537e+01;   2.3130860e+01;   5.1356913e+01;   4.8269337e+01;   5.7131397e+01;   6.6897069e+01;   4.6414211e+01;   4.8697665e+01;   7.1556125e+01;   5.5142833e+01;   3.6194706e+01;   4.0062915e+01;   3.2491329e+01;   4.8096953e+01;   4.6826267e+01;   4.2168452e+01;   3.2363125e+01;   4.9829207e+01;   7.4433157e+01;   6.3205369e+01;   5.3116338e+01;   6.8343520e+01;   7.3402177e+01;   6.8763288e+01;   5.3643483e+01;   6.2629198e+01;   6.9065249e+01;   7.0738766e+01;   7.2049619e+01;
   4.9733879e+01;   5.3038625e+01;   2.9014919e+01;   1.0075228e+01;   2.5630249e+00;   1.8689234e+01;   4.4746058e+01;   7.5283783e+01;   8.1079319e+01;   4.3840032e+01;   4.9014973e+01;   8.9623662e+01;   7.4142295e+01;   5.4390560e+01;   4.6084784e+01;   3.3635255e+01;   2.5822845e+01;   5.7532524e+01;   5.6570784e+01;   5.2159424e+01;   4.5276327e+01;   3.0109227e+01;   6.7253248e+01;   6.8712426e+01;   7.1150769e+01;   6.4642105e+01;   6.6959630e+01;   8.2178464e+01;   6.1272876e+01;   7.1819622e+01;   6.5634347e+01;   5.2628798e+01;   6.1602621e+01;
   5.6495725e+01;   4.6341974e+01;   3.3209333e+01;   2.7229701e+01;   6.3194025e+00;   3.4026158e+01;   5.7515584e+01;   5.9839302e+01;   5.9643324e+01;   5.7856227e+01;   4.8567387e+01;   5.6713160e+01;   6.5009881e+01;   3.7632465e+01;   4.0077830e+01;   5.0533536e+01;   4.9129054e+01;   6.1408952e+01;   5.6287658e+01;   6.5765139e+01;   5.3514690e+01;   5.4776317e+01;   5.0539336e+01;   6.3705684e+01;   8.1195532e+01;   6.7320376e+01;   8.6038617e+01;   6.6632429e+01;   6.2035540e+01;   8.2355684e+01;   8.9128545e+01;   8.1678152e+01;   6.3495407e+01;
   3.9070573e+01;   2.0482253e+01;   4.7362623e+01;   5.0560366e+01;   3.7479644e+01;   5.2930225e+01;   3.4463788e+01;   4.9032873e+01;   5.7362621e+01;   4.9398940e+01;   5.1156056e+01;   5.4691043e+01;   6.4562494e+01;   5.3368167e+01;   5.6313652e+01;   5.7133184e+01;   6.1516671e+01;   6.3660069e+01;   5.6957452e+01;   8.7483531e+01;   5.7153901e+01;   5.2116158e+01;   4.6352127e+01;   5.5217126e+01;   7.9886798e+01;   6.5370242e+01;   6.7750226e+01;   5.7253406e+01;   6.5480845e+01;   6.6665599e+01;   5.9717781e+01;   7.0900473e+01;   7.8885163e+01;
   3.0672773e+01;   2.8525545e+01;   4.6722125e+01;   2.6643180e+01;   4.7582238e+01;   3.4700846e+01;   5.5605763e+01;   3.9183913e+01;   5.3946463e+01;   4.0439040e+01;   4.5894336e+01;   4.7027701e+01;   6.2449638e+01;   8.0581796e+01;   6.9649840e+01;   6.3359623e+01;   3.9791987e+01;   5.7439501e+01;   7.8255833e+01;   5.1582630e+01;   6.1145802e+01;   5.5264956e+01;   5.0930360e+01;   4.2168553e+01;   7.9103923e+01;   7.2998212e+01;   5.5200683e+01;   5.3852343e+01;   6.5359718e+01;   7.9415575e+01;   7.9533361e+01;   6.9826562e+01;   7.5222956e+01;
   1.1957715e+01;   3.6607934e+01;   4.5027406e+01;   4.8440523e+01;   3.3492815e+01;   3.1866764e+01;   3.8308386e+01;   3.3070707e+01;   2.8604862e+01;   3.9784585e+01;   5.4891723e+01;   7.0620379e+01;   4.6658613e+01;   6.3938554e+01;   4.2550775e+01;   6.4688859e+01;   5.2147725e+01;   3.8815519e+01;   4.2814427e+01;   5.0158687e+01;   4.3686455e+01;   5.8903504e+01;   4.6284964e+01;   5.3945764e+01;   6.2937858e+01;   7.1649350e+01;   7.8102380e+01;   5.7446192e+01;   7.7285880e+01;   7.8013837e+01;   8.3276764e+01;   8.6220768e+01;   9.0497793e+01;
   2.8742651e+01;   2.3128301e+01;   4.2155294e+01;   4.6814059e+01;   4.3390020e+01;   3.5973593e+01;   3.2455605e+01;   2.3243761e+01;   4.3732820e+01;   4.8422273e+01;   6.9570331e+01;   4.9648903e+01;   4.5794415e+01;   4.7174765e+01;   7.4218318e+01;   6.7400512e+01;   3.7153224e+01;   4.1343348e+01;   4.3009808e+01;   3.3688842e+01;   4.2778407e+01;   5.3679508e+01;   6.5171705e+01;   4.7100789e+01;   5.3580661e+01;   6.9586418e+01;   6.4799853e+01;   7.1220324e+01;   7.6096272e+01;   9.4028080e+01;   7.1396905e+01;   7.7170881e+01;   7.5626690e+01;
   1.7635684e+01;   1.0886212e+01;   5.5845201e+01;   4.2297814e+01;   4.1555839e+01;   4.1300465e+01;   4.3246601e+01;   3.6776064e+01;   3.3546515e+01;   3.1720802e+01;   7.1631025e+01;   6.7643092e+01;   5.7332275e+01;   6.2799021e+01;   7.4230261e+01;   7.6090142e+01;   4.0377000e+01;   5.9049122e+01;   5.2542336e+01;   6.9664321e+01;   5.1392056e+01;   6.6942056e+01;   6.0579296e+01;   5.6210136e+01;   5.7157801e+01;   4.8418003e+01;   3.9781064e+01;   5.5516438e+01;   8.4248121e+01;   8.7425760e+01;   6.4567927e+01;   7.7417732e+01;   8.5708810e+01;
   2.2836592e+01;   1.8671564e+01;   3.4340697e+01;   2.9583185e+01;   3.2378909e+01;   3.3223473e+01;   6.3113323e+01;   4.1164202e+01;   2.2701173e+01;   1.6946032e+01;   6.6849520e+01;   6.3168637e+01;   5.9975722e+01;   7.9829862e+01;   5.2465524e+01;   5.0894048e+01;   5.7064471e+01;   5.3189848e+01;   3.3415620e+01;   3.7279319e+01;   4.5716731e+01;   7.6620684e+01;   6.8849566e+01;   7.3186132e+01;   4.1116294e+01;   3.9920095e+01;   5.0266719e+01;   6.7386673e+01;   8.2043997e+01;   8.3066727e+01;   9.2059754e+01;   8.2380476e+01;   7.0465410e+01;
   3.3696654e+01;   3.0960213e+01;   2.1900971e+01;   1.3929013e+01;   2.4555471e+01;   1.9091735e+01;   3.3113058e+01;   4.0666303e+01;   4.5819771e+01;   2.3259615e+01;   3.9594316e+01;   4.3031967e+01;   4.6172370e+01;   5.7629202e+01;   5.6758779e+01;   3.7438055e+01;   4.3087345e+01;   4.4507488e+01;   4.5056976e+01;   5.4447232e+01;   6.5089697e+01;   5.5919618e+01;   6.0008592e+01;   7.0356813e+01;   5.8642614e+01;   5.0398045e+01;   3.6581805e+01;   6.4526827e+01;   6.8057234e+01;   7.1648188e+01;   8.0305242e+01;   8.4242096e+01;   7.0740067e+01;
   4.0081082e+01;   1.6884902e+01;   1.8267531e+01;   1.6514383e+01;   3.6524147e+01;   2.3747807e+01;   3.5099732e+01;   5.6834115e+01;   4.5324419e+01;   2.1121475e+01;   3.1484857e+01;   3.0184940e+01;   3.6050978e+01;   4.2937178e+01;   3.1301926e+01;   3.4652048e+01;   4.8528986e+01;   4.6653020e+01;   4.8605497e+01;   6.0327823e+01;   7.4326338e+01;   5.0294831e+01;   8.2590735e+01;   9.2227228e+01;   8.2611455e+01;   5.9822709e+01;   4.4764642e+01;   5.2861251e+01;   5.8619198e+01;   8.5839258e+01;   8.6880553e+01;   9.2196851e+01;   6.8620625e+01;
   3.6694921e+01;   3.9494732e+01;   3.5529866e+01;   2.5158984e+01;   2.5433871e+01;   2.9002382e+01;   1.2232206e+01;   3.2566125e+01;   2.1488432e+01;   1.4492460e+01;   2.5902401e+01;   1.7107416e+01;   3.7625757e+01;   1.2473258e+01;   3.0959149e+01;   3.9984656e+01;   4.5991050e+01;   6.4002225e+01;   5.3586605e+01;   7.0194626e+01;   7.4739406e+01;   7.3753651e+01;   5.3370552e+01;   7.4907420e+01;   7.6446948e+01;   8.0674750e+01;   7.6815798e+01;   7.6606462e+01;   6.7611118e+01;   6.7115408e+01;   8.2878689e+01;   8.9343727e+01;   6.7558469e+01;
   3.6600169e+01;   4.5524717e+01;   4.0563053e+01;   2.8656570e+01;   6.6656419e+00;   2.1774097e+01;   3.7804763e+01;   3.3225663e+01;   2.7951145e+01;   1.2351535e+01;   1.5672701e+01;   2.0999886e+01;   3.5302322e+01;   2.8917253e+01;   3.6397727e+01;   5.8786768e+01;   6.8895857e+01;   6.3250599e+01;   7.7256019e+01;   7.5166323e+01;   6.8929900e+01;   7.1990233e+01;   8.7852406e+01;   7.7328383e+01;   7.7832066e+01;   8.0752414e+01;   7.7917175e+01;   7.5692088e+01;   7.0393741e+01;   7.5277885e+01;   7.0823116e+01;   7.9487060e+01;   7.9783079e+01;
   5.5711841e+01;   4.9176894e+01;   3.0019118e+01;   4.3161399e+01;   3.2736625e+01;   2.9399517e+01;   2.9530773e+01;   9.8292750e+00;   2.5317403e+01;   3.0563037e+01;   2.8546915e+01;   1.4808910e+01;   2.2114301e+01;   1.7441487e+01;   3.2987133e+01;   2.6785366e+01;   5.1826797e+01;   6.2440568e+01;   6.0649838e+01;   5.3087030e+01;   6.6078295e+01;   7.1432410e+01;   7.5893066e+01;   7.0144053e+01;   7.6630445e+01;   6.1529338e+01;   6.8966661e+01;   6.8922072e+01;   6.9802937e+01;   8.3529158e+01;   7.3734400e+01;   7.1745895e+01;   6.7669388e+01;
   2.7755074e+01;   3.4773765e+01;   3.6599748e+01;   4.6421062e+01;   1.4190648e+01;   2.8582233e+01;   2.6979305e+01;   2.7021442e+01;   2.3642669e+01;   4.3602154e+01;   2.1178930e+01;   0.0000000e+00;   1.5035443e+01;   1.8168645e+01;   2.5263639e+01;   3.3694665e+01;   5.2181194e+01;   4.2162827e+01;   5.2882197e+01;   5.6983616e+01;   6.4632489e+01;   5.8439598e+01;   5.3893293e+01;   8.7028680e+01;   6.9277973e+01;   7.4347122e+01;   7.2484099e+01;   8.6307250e+01;   7.1816957e+01;   5.8080516e+01;   7.5580078e+01;   7.4710334e+01;   8.3404846e+01;
   3.5856132e+01;   4.0987726e+01;   2.9392784e+01;   3.0042609e+01;   2.7341428e+01;   2.3693840e+01;   5.5450493e+01;   5.1213278e+01;   2.6004442e+01;   2.7264009e+01;   3.7609370e+01;   3.4666936e+01;   3.1169241e+01;   1.2111535e+01;   2.4958115e+01;   5.2703382e+01;   4.6584259e+01;   5.9277157e+01;   4.9768928e+01;   6.9651535e+01;   5.8619177e+01;   6.4110895e+01;   7.5820857e+01;   8.7176852e+01;   7.2983103e+01;   7.3185043e+01;   7.5177700e+01;   8.5581693e+01;   6.7882126e+01;   4.9461226e+01;   6.9728887e+01;   9.5867476e+01;   6.5734277e+01;
   3.9572408e+01;   2.0573617e+01;   3.7483103e+01;   2.4209820e+01;   2.3444059e+01;   2.0211623e+01;   5.3024540e+01;   2.7753815e+01;   3.4612581e+01;   4.8175472e+01;   3.3027710e+01;   2.7826360e+01;   3.6426768e+01;   1.7403990e+01;   5.2218602e+01;   3.3839949e+01;   5.4962954e+01;   6.7143588e+01;   5.4592396e+01;   6.0794934e+01;   7.6072455e+01;   7.2671018e+01;   7.7814879e+01;   9.5256570e+01;   8.9656513e+01;   6.3417776e+01;   6.8382886e+01;   5.3321654e+01;   5.6089836e+01;   4.7367966e+01;   6.0906187e+01;   7.5858234e+01;   7.8464076e+01;
   3.1880189e+01;   3.8403817e+01;   3.4911211e+01;   5.3168113e+01;   4.6485827e+01;   5.4501500e+01;   6.2273083e+01;   5.1348129e+01;   5.2497772e+01;   5.5669777e+01;   3.5768698e+01;   2.0716145e+01;   2.6177212e+01;   3.6362229e+01;   4.1666132e+01;   4.3469276e+01;   4.7226101e+01;   6.7571999e+01;   8.0400243e+01;   6.5555482e+01;   8.0688500e+01;   8.0829643e+01;   7.1689060e+01;   7.6583113e+01;   9.3790816e+01;   6.0860427e+01;   6.8549673e+01;   4.6531292e+01;   6.4725075e+01;   4.9095240e+01;   4.8219967e+01;   5.8080291e+01;   7.5097315e+01;
   4.4059819e+01;   4.0771792e+01;   4.8496911e+01;   5.7417217e+01;   4.9291674e+01;   5.4519137e+01;   8.6270322e+01;   7.6548138e+01;   5.6379028e+01;   3.6808967e+01;   5.6201058e+01;   4.3252102e+01;   2.1695228e+01;   4.3156744e+01;   4.4369012e+01;   4.2507263e+01;   4.8576620e+01;   7.4259048e+01;   4.7772775e+01;   5.7376445e+01;   7.7651770e+01;   7.6445312e+01;   7.9908457e+01;   9.8386294e+01;   8.5007373e+01;   8.1436076e+01;   6.8560863e+01;   7.2860084e+01;   6.8115969e+01;   5.8046482e+01;   6.7354917e+01;   4.9656654e+01;   6.1487994e+01;
   5.2358399e+01;   3.8038140e+01;   4.6464171e+01;   3.4858754e+01;   4.4295949e+01;   4.3601796e+01;   7.5365430e+01;   5.7077312e+01;   5.2278389e+01;   2.5111015e+01;   4.4572488e+01;   4.5274614e+01;   4.3366330e+01;   4.0461170e+01;   6.0943786e+01;   4.7208721e+01;   4.9019024e+01;   6.5843513e+01;   6.8977511e+01;   9.4106002e+01;   7.7580570e+01;   8.4358919e+01;   5.5828954e+01;   6.7853343e+01;   7.4416963e+01;   8.7022498e+01;   9.3206783e+01;   7.7284389e+01;   6.8875063e+01;   6.1377636e+01;   6.9452726e+01;   6.0140199e+01;   5.2358399e+01;
